site,year,species,latitude,longitude,min_depth,max_depth,abundance,site_id,bot_depth,secchi_depth,depth,temperature,salinity,oxygen,phosphate,total_phosphorus,silicate,nitrate_nitrite,nitrate,nitrite,ammonium,total_nitrogen,hydrogen_sulphide,ph,total_alkalinity,chlorophyll_a
site_54.63_14.28,2001,Alcyonidium polyoum,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Bylgides sarsi,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Crangon crangon,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Diastylis rathkei,54.63,14.28,31.0,31.0,10,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Electra crustulenta,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Eucratea loricata,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Gammarus oceanicus,54.63,14.28,31.0,31.0,3,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Gammarus salinus,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Gammarus zaddachi,54.63,14.28,31.0,31.0,3,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Halicryptus spinulosus,54.63,14.28,31.0,31.0,78,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Hartlaubella gelatinosa,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Jaera albifrons,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Macoma balthica,54.63,14.28,31.0,31.0,966,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Monoporeia affinis,54.63,14.28,31.0,31.0,3,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Mya arenaria,54.63,14.28,31.0,31.0,24,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Mysis mixta,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Mytilus edulis,54.63,14.28,31.0,31.0,296,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Nemertina,54.63,14.28,31.0,31.0,3,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Neomysis integer,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Opercularella lacerata,54.63,14.28,31.0,31.0,1,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Pygospio elegans,54.63,14.28,31.0,31.0,483,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Saduria entomon,54.63,14.28,31.0,31.0,14,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2001,Tubifex costatus,54.63,14.28,31.0,31.0,7,S1,32.666666666666664,5.2,15.333333333333334,9.40325,7.477916666666666,7.420833333333333,0.09000000000000001,0.31,9.3,4.28,0.3,0.24,0.20000000000000004,17.6,56.20000000000001,8.51,1.77525,2.2158333333333333
site_54.63_14.28,2002,Alcyonidium polyoum,54.63,14.28,31.0,31.0,1,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Bylgides sarsi,54.63,14.28,31.0,31.0,1,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Crangon crangon,54.63,14.28,31.0,31.0,1,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Diastylis rathkei,54.63,14.28,31.0,31.0,51,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Electra crustulenta,54.63,14.28,31.0,31.0,1,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Gammarus oceanicus,54.63,14.28,31.0,31.0,1,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Gammarus salinus,54.63,14.28,31.0,31.0,3,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Gammarus zaddachi,54.63,14.28,31.0,31.0,1,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Halicryptus spinulosus,54.63,14.28,31.0,31.0,48,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Hartlaubella gelatinosa,54.63,14.28,31.0,31.0,1,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Jaera albifrons,54.63,14.28,31.0,31.0,1,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Macoma balthica,54.63,14.28,31.0,31.0,473,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Monoporeia affinis,54.63,14.28,31.0,31.0,10,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Mya arenaria,54.63,14.28,31.0,31.0,14,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Mytilus edulis,54.63,14.28,31.0,31.0,184,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Nais elinguis,54.63,14.28,31.0,31.0,1,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Neomysis integer,54.63,14.28,31.0,31.0,1,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Pygospio elegans,54.63,14.28,31.0,31.0,633,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Saduria entomon,54.63,14.28,31.0,31.0,24,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2002,Tubificoides benedeni,54.63,14.28,31.0,31.0,3,S1,32.0,3.3923076923076922,15.517380726923077,12.063846153846153,7.9566923076923075,6.21076923076923,0.3853846153846154,0.6323076923076923,15.876923076923077,4.28,0.5615384615384615,0.13615384615384615,0.7461538461538461,17.346153846153847,17.984615384615385,8.51,1.6346153846153846,5.107692307692308
site_54.63_14.28,2003,Alcyonidium polyoum,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Bylgides sarsi,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Crangon crangon,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Diastylis rathkei,54.63,14.28,31.0,31.0,58,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Electra crustulenta,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Gammarus oceanicus,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Gammarus salinus,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Gammarus zaddachi,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Halicryptus spinulosus,54.63,14.28,31.0,31.0,34,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Hartlaubella gelatinosa,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Hydrobia ulvae,54.63,14.28,31.0,31.0,177,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Jaera albifrons,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Macoma balthica,54.63,14.28,31.0,31.0,1017,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Mya arenaria,54.63,14.28,31.0,31.0,48,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Mysis mixta,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Mytilus edulis,54.63,14.28,31.0,31.0,37,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Neomysis integer,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Palaemon elegans,54.63,14.28,31.0,31.0,1,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Pygospio elegans,54.63,14.28,31.0,31.0,3058,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Saduria entomon,54.63,14.28,31.0,31.0,7,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Tubifex costatus,54.63,14.28,31.0,31.0,51,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2003,Tubificoides benedeni,54.63,14.28,31.0,31.0,3,S1,32.0,8.0,29.728397,12.0225,10.119499999999999,4.404999999999999,0.24,0.51,12.8,4.28,0.2,0.02,0.5,17.0,10.0,8.51,1.55,0.1
site_54.63_14.28,2004,Alcyonidium polyoum,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Bylgides sarsi,54.63,14.28,31.0,31.0,10,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Crangon crangon,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Diastylis rathkei,54.63,14.28,31.0,31.0,82,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Electra crustulenta,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Gammarus oceanicus,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Gammarus salinus,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Gammarus zaddachi,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Halicryptus spinulosus,54.63,14.28,31.0,31.0,85,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Hartlaubella gelatinosa,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Hydrobia ulvae,54.63,14.28,31.0,31.0,391,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Hyperia galba,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Idotea balthica,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Idotea chelipes,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Jaera albifrons,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Macoma balthica,54.63,14.28,31.0,31.0,724,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Mya arenaria,54.63,14.28,31.0,31.0,116,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Mysis mixta,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Mytilus edulis,54.63,14.28,31.0,31.0,109,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Neomysis integer,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Pontoporeia femorata,54.63,14.28,31.0,31.0,3,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Praunus flexuosus,54.63,14.28,31.0,31.0,1,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Priapulus caudatus,54.63,14.28,31.0,31.0,3,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Pygospio elegans,54.63,14.28,31.0,31.0,1881,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Saduria entomon,54.63,14.28,31.0,31.0,14,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Tubifex costatus,54.63,14.28,31.0,31.0,7,S1,,,,,,,,,,,,,,,,,,
site_54.63_14.28,2004,Tubificoides benedeni,54.63,14.28,31.0,31.0,3,S1,,,,,,,,,,,,,,,,,,
site_55.0_14.08,1980,Ampharete acutifrons,55.0,14.08,48.0,48.0,3,S3,47.21875,3.2229166666666664,20.635416666666668,5.595833333333334,10.09909375,7.5471875,0.46187500000000004,0.9872916666666667,11.171875,4.28,3.797916666666667,0.1509375,0.39166666666666666,21.505208333333332,0.78125,8.308020833333332,1.6608541666666667,1.9494791666666667
site_55.0_14.08,1980,Arctica islandica,55.0,14.08,96.0,96.0,21,S3,47.21875,3.2229166666666664,20.635416666666668,5.595833333333334,10.09909375,7.5471875,0.46187500000000004,0.9872916666666667,11.171875,4.28,3.797916666666667,0.1509375,0.39166666666666666,21.505208333333332,0.78125,8.308020833333332,1.6608541666666667,1.9494791666666667
site_55.0_14.08,1980,Aricidea suecica,55.0,14.08,48.0,48.0,62,S3,47.21875,3.2229166666666664,20.635416666666668,5.595833333333334,10.09909375,7.5471875,0.46187500000000004,0.9872916666666667,11.171875,4.28,3.797916666666667,0.1509375,0.39166666666666666,21.505208333333332,0.78125,8.308020833333332,1.6608541666666667,1.9494791666666667
site_55.0_14.08,1980,Bylgides sarsi,55.0,14.08,96.0,96.0,161,S3,47.21875,3.2229166666666664,20.635416666666668,5.595833333333334,10.09909375,7.5471875,0.46187500000000004,0.9872916666666667,11.171875,4.28,3.797916666666667,0.1509375,0.39166666666666666,21.505208333333332,0.78125,8.308020833333332,1.6608541666666667,1.9494791666666667
